tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
2.01409E+13,1,2,22.700001,3,3,-1,25,0,0,0,2,1,2,2,-1,1,2,2,1,6246262,2,2,1,64,5,1,1,2,1,1,2,2,2,132,2,0
2.01409E+13,1,3,40.400002,3,2,-1,20,0,0,0,1,1,2,1,7,1,3,2,1,3838132,2,3,1,60,5,-1,1,2,1,1,1,2,2,207,-1,0
2.01409E+13,1,1,21.6,1,1,-1,20,6,0,0,-1,1,1,2,-1,1,2,2,1,3937689,2,2,1,68,5,-1,1,2,1,2,1,2,2,142,-1,0
2.01409E+13,1,1,23.700001,3,1,5,120,75,0,0,-1,1,1,1,1,1,4,1,1,3556205,2,3,3,70,5,-1,-1,-1,2,2,1,1,-1,165,2,0
2.01409E+13,1,1,40.200001,3,1,-1,60,15,0,0,-1,2,1,1,4,1,2,1,1,6755261,2,4,1,70,5,-1,1,2,1,-1,2,1,2,280,-1,0
2.01409E+13,1,1,20.4,3,1,5,90,0,0,0,-1,1,2,1,4,1,2,2,1,5852948,2,2,1,63,5,-1,1,2,1,2,3,3,2,115,-1,0
2.01409E+13,1,1,25.6,3,1,5,90,25,0,0,-1,1,1,1,4,1,1,1,1,3901304,2,1,1,62,5,-1,1,2,1,2,1,2,1,140,2,0
2.01409E+13,1,1,35.400002,3,1,-1,95,20,0,0,1,1,1,1,4,1,5,1,1,6658840,2,2,1,63,5,-1,1,2,1,1,1,2,2,200,2,0
2.01409E+13,1,1,34.900002,3,1,-1,150,15,0,0,-1,2,1,2,-1,1,5,2,1,1668155,2,2,1,65,5,-1,2,2,1,-1,2,2,-1,210,-1,0
2.01409E+13,1,3,28.4,3,2,5,75,0,0,0,-1,2,2,1,4,1,3,1,1,6406110,2,4,3,70,5,-1,-1,-1,2,-1,2,2,-1,198,2,0
2.01409E+13,1,1,30.9,3,1,5,60,0,0,0,-1,2,2,1,4,1,5,2,1,6521833,2,4,1,64,5,-1,1,2,1,-1,2,2,2,180,2,0
2.01409E+13,1,2,28.299999,3,3,5,31,1,0,0,-1,2,1,2,-1,2,-1,-1,1,4.33E+07,1,2,1,64,5,1,-1,-1,2,-1,2,2,-1,165,-1,0
2.01409E+13,1,1,41.599998,3,1,5,140,10,0,0,-1,1,1,2,-1,2,-1,-1,1,9869098,2,3,1,61,5,-1,1,2,1,2,1,1,2,220,-1,0
2.01409E+13,1,2,20.5,3,5,-1,25,0,0,0,-1,1,2,2,-1,2,-1,-1,2,4682638,1,5,1,68,5,2,1,2,1,2,1,1,1,135,-1,0
2.01409E+13,1,1,27.799999,3,1,5,70,0,0,0,-1,2,2,1,2,1,4,1,1,1.65E+07,2,2,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,205,-1,0
2.01409E+13,1,2,30.200001,3,5,-1,80,40,0,0,-1,2,1,2,-1,1,1,1,1,4796212,2,1,1,61,5,3,1,2,1,-1,1,2,2,160,-1,0
2.01409E+13,1,1,29,3,1,-1,30,20,0,0,-1,2,1,1,3,1,2,2,1,1.64E+07,2,1,1,66,5,-1,1,2,1,-1,1,2,2,180,-1,0
2.01409E+13,1,2,27.299999,3,5,5,45,20,0,0,-1,1,1,1,2,2,-1,-1,1,1.43E+07,2,3,1,60,5,2,1,2,1,2,1,1,2,140,2,0
2.01409E+13,1,1,27.1,3,1,-1,60,20,0,0,-1,1,1,1,5,2,-1,-1,1,8085962,2,2,1,72,5,-1,1,2,1,2,1,3,2,200,-1,0
2.01409E+13,1,1,27.5,3,1,5,100,0,0,0,-1,1,2,1,4,1,2,2,1,8329777,2,3,2,75,5,-1,-1,-1,2,2,-1,-1,-1,220,2,0
2.01409E+13,1,1,22.1,3,1,-1,35,5,0,0,2,1,1,1,3,1,2,1,1,7601966,2,2,1,64,5,-1,1,2,1,1,2,4,2,129,-1,0
2.01409E+13,1,1,22.799999,3,1,-1,70,0,0,0,-1,1,2,1,4,2,-1,-1,1,2806408,2,2,1,68,5,-1,1,1,1,2,1,1,2,150,-1,0
2.01409E+13,1,1,25.799999,3,1,4,30,45,0,0,-1,2,1,1,5,2,-1,-1,1,5355281,2,2,3,69,5,-1,1,2,3,-1,1,2,1,175,-1,0
2.01409E+13,1,2,26.799999,3,2,5,0,65,0,0,1,1,1,2,-1,1,14,2,1,9298474,1,3,2,64,5,-2,2,2,1,1,-1,-1,-1,156,-1,0
2.01409E+13,1,2,24,1,5,4,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,4111232,2,4,2,68,5,3,-1,-1,2,-1,-1,-1,-1,158,-1,0
2.01409E+13,1,2,36.599998,1,5,4,120,0,0,0,-1,2,2,2,-1,2,-1,-1,1,4433325,2,3,3,62,5,2,-1,-1,2,-1,2,2,-1,200,2,0
2.01409E+13,1,2,33.200001,3,3,5,60,40,0,0,2,1,1,2,-1,1,2,1,1,2.67E+07,2,4,1,60,5,1,1,2,1,1,1,2,2,170,2,0
2.01409E+13,1,1,26.6,3,1,5,0,60,0,0,2,1,1,2,-1,2,-1,-1,1,7468777,2,2,3,63,5,-1,1,2,3,1,1,1,1,150,-1,0
2.01409E+13,1,1,23.5,3,1,-1,45,0,0,0,-1,2,2,1,7,1,2,2,1,3673232,2,2,1,67,5,-1,1,2,1,-1,1,-2,1,150,-1,0
2.01409E+13,1,2,24,3,5,-1,20,0,0,0,-1,2,2,2,-1,2,-1,-1,3,3742088,1,5,2,64,5,2,1,2,1,-1,-1,-1,2,140,-1,0
2.01409E+13,1,1,37.400002,3,1,-1,75,0,0,0,-1,2,2,1,4,1,1,2,1,2.77E+07,2,2,2,64,5,-1,-1,-1,2,-1,-1,-1,-1,218,2,0
2.01409E+13,1,2,32.299999,3,3,-1,30,580,0,0,-1,1,1,1,2,2,-1,-1,2,8026975,1,2,1,66,5,1,1,2,1,2,1,4,2,200,-1,0
2.01409E+13,1,2,36,1,3,5,30,30,0,0,1,1,1,1,4,1,2,2,1,6424579,2,3,1,67,5,1,-1,-1,2,1,1,2,-1,230,2,0
2.01409E+13,1,2,26.1,3,5,1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,5689351,2,3,1,65,5,2,1,2,1,-1,2,3,2,157,2,0
2.01409E+13,1,1,29.6,3,1,5,50,1,0,0,2,1,1,1,3,1,2,2,1,8742077,2,3,2,68,5,-1,-1,-1,2,1,-1,-1,-1,195,2,0
2.01409E+13,1,2,31,3,5,-1,90,0,0,0,-1,2,2,1,7,1,1,2,1,6887864,1,2,1,63,5,2,1,2,1,-1,1,1,2,175,-1,0
2.01409E+13,1,1,19.799999,3,1,-1,60,0,0,0,-1,1,2,1,7,1,1,2,1,2152318,2,2,1,62,5,-1,1,2,1,2,1,1,2,108,-1,0
2.01409E+13,1,1,-1,3,1,-1,90,20,0,-1,-1,1,1,1,7,1,5,2,1,2544816,2,3,1,64,5,-1,1,2,1,2,1,2,2,-3,-1,0
2.01409E+13,1,1,23,3,1,-1,35,10,0,0,-1,1,1,1,4,1,1,2,1,1.17E+07,2,1,1,71,5,-1,1,2,1,2,1,2,1,165,-1,0
2.01409E+13,1,1,24.200001,3,1,5,115,0,0,0,-1,1,2,1,7,1,1,1,1,1.00E+07,2,1,1,66,5,-1,1,2,1,2,1,1,2,150,-1,0
2.01409E+13,1,1,21,3,1,5,35,20,0,0,1,1,1,1,2,1,7,2,1,2.03E+07,2,2,1,66,5,-1,2,2,1,1,1,2,-1,130,-1,0
2.01409E+13,1,1,38.5,3,1,-1,60,25,0,0,3,1,1,2,-1,2,-1,-1,1,7606203,2,2,2,74,5,1,-1,-1,2,1,-1,-1,-1,300,-1,73
2.01409E+13,1,1,-1,3,1,4,30,35,0,-1,1,1,1,1,7,2,-1,-1,1,2045610,2,2,1,70,5,-1,-1,-1,2,1,1,1,-1,-2,-1,0
2.01409E+13,1,1,-1,1,1,5,75,0,-1,-1,-1,2,2,-3,-1,2,-1,-1,-3,7075247,-3,-3,1,-3,5,-3,1,2,1,-1,1,1,2,-3,-3,82
2.01409E+13,1,3,26.6,3,2,5,55,0,0,0,-1,2,2,1,3,2,-1,-1,2,1.46E+07,2,3,3,65,5,-1,1,2,1,-1,2,1,2,160,2,0
2.01409E+13,1,1,27.5,3,1,5,45,15,0,0,-1,1,1,1,2,1,4,1,1,8128559,2,2,3,63,5,-1,1,2,1,2,1,1,2,155,2,0
2.01409E+13,1,1,26.6,3,1,5,15,1,0,0,-1,1,1,2,-1,1,4,1,1,7024124,2,2,1,68,5,-1,1,2,1,2,1,1,1,175,2,0
2.01409E+13,1,1,21.799999,3,1,-1,33,0,0,0,-1,2,2,1,4,1,1,1,1,9127081,2,1,2,71,5,-2,-1,-1,2,-1,-1,-1,-1,156,2,73
2.01409E+13,1,2,19.799999,3,5,5,150,0,0,0,-1,1,2,1,4,2,-1,-1,1,8327644,1,3,3,62,5,2,2,2,3,2,1,3,-1,108,2,0
2.01409E+13,1,1,33.599998,3,1,1,150,90,0,0,-1,1,1,1,1,1,2,1,1,1682330,2,3,1,64,5,-1,1,2,1,2,1,2,1,196,-1,0
2.01409E+13,1,1,19.9,3,1,5,30,30,0,0,-1,1,1,2,-1,1,3,2,1,2181884,2,2,3,69,5,-1,-1,-1,2,2,1,3,-1,135,2,0
2.01409E+13,1,1,22.299999,3,1,5,40,25,0,0,-1,1,1,1,5,1,-2,1,1,8031037,2,2,1,64,5,-1,1,2,3,2,1,2,1,130,-1,0
2.01409E+13,1,2,20.6,3,3,2,45,0,0,0,-1,1,2,1,7,2,-1,-1,2,1.16E+07,2,4,1,61,5,1,1,2,1,2,1,1,1,109,-1,0
2.01409E+13,1,2,31.200001,3,5,-1,0,15,0,0,2,1,1,2,-1,1,3,2,2,2839862,2,3,1,72,5,2,1,2,1,1,3,1,2,230,-1,0
2.01409E+13,1,1,25.4,3,1,5,100,1,0,0,-1,2,1,1,5,2,-1,-1,1,1.51E+07,2,3,3,71,5,-1,2,2,3,-1,1,2,-1,182,-1,0
2.01409E+13,1,1,25.5,3,1,5,15,5,0,0,-1,2,1,1,2,1,1,2,1,9532869,2,1,1,69,5,-1,1,2,3,-1,1,1,2,173,2,0
2.01409E+13,1,1,28.6,3,1,-1,20,20,0,0,-1,1,1,1,4,2,-1,-1,1,4.21E+07,2,2,2,71,5,-2,-1,-1,2,2,-1,-1,-1,205,2,73
2.01409E+13,1,2,25.200001,3,3,5,95,0,0,0,-1,2,2,1,4,2,-1,-1,1,2702676,2,2,1,64,5,1,1,2,1,-1,1,3,2,147,2,0
2.01409E+13,1,3,27.299999,3,2,-1,45,135,0,0,-1,1,1,1,2,2,-1,-1,1,3181470,2,5,1,60,5,-1,1,2,1,2,2,3,1,140,-1,0
2.01409E+13,1,2,30.200001,3,3,-1,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1887537,1,3,1,61,5,1,1,2,1,2,1,1,1,160,-1,0
2.01409E+13,1,1,32.400002,1,1,5,35,0,0,0,-1,1,2,2,-1,1,3,2,1,8271939,2,3,1,65,5,-1,1,2,1,2,1,1,1,195,2,0
2.01409E+13,1,2,32.299999,3,5,-1,65,0,0,0,1,1,2,1,2,2,-1,-1,1,1838811,1,3,1,66,5,2,1,2,1,1,1,1,2,200,-1,0
2.01409E+13,1,1,45.599998,3,1,-1,65,15,0,0,1,1,1,2,-1,1,6,1,1,1565934,2,3,1,65,5,-1,1,2,1,1,2,1,2,274,2,0
2.01409E+13,1,2,33.400002,3,5,5,55,5,0,0,1,1,1,2,-1,1,1,1,1,1.28E+07,2,3,2,68,5,2,1,2,1,1,-1,-1,2,220,2,0
2.01409E+13,1,-1,-1,3,-1,-1,20,0,-1,-1,-1,1,2,-1,-1,2,-1,-1,-1,8844980,-1,-1,3,-1,5,-1,2,2,3,2,1,2,-1,-1,-1,-1
2.01409E+13,1,1,21.299999,3,1,-1,130,0,0,0,2,1,2,1,4,2,-1,-1,1,9194163,2,2,1,63,5,-2,-1,-1,2,1,1,3,-1,120,2,73
2.01409E+13,1,1,-1,3,1,5,90,0,0,-1,-1,1,2,2,-1,2,-1,-1,2,1.91E+07,2,3,1,72,5,-3,1,2,1,2,1,2,1,-3,-1,81
2.01409E+13,1,2,29.200001,3,5,-1,0,20,0,0,2,1,1,2,-1,1,2,1,1,3623078,2,3,1,64,5,3,1,2,1,1,1,2,1,170,2,0
2.01409E+13,1,2,19.9,3,3,-1,185,0,0,0,-1,2,2,1,5,2,-1,-1,1,2940212,2,2,1,60,5,1,2,2,1,-1,1,2,-1,102,-1,0
2.01409E+13,1,-2,46,3,-1,-1,155,0,0,0,-1,2,2,1,14,2,-1,-1,1,2119138,2,5,2,56,5,-2,-1,-1,2,-1,-1,-1,-1,205,-1,2
2.01409E+13,1,2,21.299999,3,3,5,18,0,0,0,-1,1,2,1,3,2,-1,-1,1,4236322,1,1,1,66,5,1,1,2,1,2,1,3,1,132,-1,0
2.01409E+13,1,1,19.1,3,1,5,40,5,0,0,-1,2,1,1,2,1,7,1,1,1.58E+07,2,2,3,73,5,-1,1,2,3,-1,1,2,2,145,2,0
2.01409E+13,1,1,30.5,3,1,-1,60,0,0,0,-1,1,2,2,-1,2,-1,-1,1,3.20E+07,2,3,3,72,5,-1,1,2,3,2,1,2,2,225,-1,0
2.01409E+13,1,1,22,3,1,5,105,15,0,0,-1,1,1,1,7,1,2,1,1,8354262,2,1,2,68,5,-3,-1,-1,2,2,-1,-1,-1,145,2,84
2.01409E+13,1,1,19.9,3,1,5,15,40,0,0,-1,1,1,1,2,1,8,2,1,7570812,2,2,1,66,5,-1,1,1,1,2,1,2,2,123,2,0
2.01409E+13,1,2,21.6,3,5,5,60,45,0,0,-1,1,1,1,7,2,-1,-1,2,3.00E+07,2,1,1,71,5,2,1,2,3,2,1,2,2,155,-1,0
2.01409E+13,1,3,30,3,2,-1,35,15,0,0,2,1,1,1,7,1,2,2,2,1397186,2,3,1,64,5,-1,1,2,1,1,1,2,2,175,-1,0
2.01409E+13,1,2,21.9,3,5,5,10,0,0,0,-1,2,2,2,-1,2,-1,-1,2,3943363,2,3,1,76,5,2,-1,-1,2,-1,3,1,-1,180,-1,0
2.01409E+13,1,2,34.099998,3,5,-1,90,30,0,0,-1,1,1,1,3,1,1,2,1,5599725,1,1,1,65,5,3,1,2,1,2,1,5,2,205,2,0
2.01409E+13,1,1,48.099998,3,1,-1,60,0,0,0,1,1,2,1,7,2,-1,-1,1,3058979,2,3,1,64,5,-1,1,2,1,1,1,2,2,280,2,0
2.01409E+13,1,1,23.9,1,1,-1,0,84,0,0,-1,1,1,1,3,1,4,2,1,4426577,2,4,2,63,5,-1,-1,-1,2,2,-1,-1,-1,135,2,0
2.01409E+13,1,1,25,3,1,5,45,45,0,0,-1,1,1,1,6,1,4,1,1,1.42E+07,2,2,2,66,5,-1,1,2,3,2,-1,-1,2,155,2,0
2.01409E+13,1,2,22.4,3,5,-1,10,20,0,0,-1,1,1,1,7,2,-1,-1,1,4095176,1,5,2,67,5,2,-1,-1,2,2,-1,-1,-1,143,-1,0
2.01409E+13,1,2,26.200001,3,5,5,105,0,0,0,2,1,2,1,3,2,-1,-1,1,1.90E+07,2,2,2,75,5,2,1,2,1,1,-1,-1,2,210,2,0
2.01409E+13,1,1,21.799999,3,1,5,50,30,0,0,-1,1,1,2,-1,1,1,2,1,1.58E+07,2,3,1,66,5,-1,1,2,1,2,2,4,2,135,-1,0
2.01409E+13,1,3,28.299999,3,2,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3073727,1,1,1,64,5,-1,1,2,1,-1,2,2,2,165,2,0
2.01409E+13,1,2,24.299999,3,5,-1,75,15,0,0,-1,2,1,1,2,2,-1,-1,1,1654515,2,2,1,68,5,3,1,2,1,-1,1,2,2,160,-1,0
2.01409E+13,1,1,22.299999,3,1,1,40,165,0,0,-1,1,1,1,14,1,1,2,1,1.99E+07,2,3,1,64,5,-1,1,2,1,2,1,2,2,130,2,0
2.01409E+13,1,1,27.4,3,1,5,55,0,0,0,-1,1,2,2,-1,1,1,1,1,1.51E+07,2,1,3,62,5,-1,1,2,1,2,1,2,2,150,-1,0
2.01409E+13,1,1,20.200001,3,1,5,35,20,0,0,-1,2,1,2,-1,1,2,2,1,9912172,2,3,3,71,5,-1,-1,-1,2,-1,3,2,-1,145,2,0
2.01409E+13,1,2,56.599998,3,5,3,60,0,0,1,-1,1,2,2,-1,2,-1,-1,2,3694110,2,3,1,65,5,2,1,2,1,2,1,1,2,340,2,0
2.01409E+13,1,1,24.799999,3,1,5,95,0,0,0,-1,2,2,1,4,1,1,2,1,1.02E+07,2,2,2,69,5,-1,1,2,1,-1,-1,-1,2,168,2,0
2.01409E+13,1,1,25.299999,3,1,3,203,0,0,0,-1,2,2,1,5,1,2,2,1,1.11E+07,2,1,2,63,5,-1,1,2,1,-1,-1,-1,2,143,-1,0
2.01409E+13,1,1,-1,3,1,5,30,20,0,-1,2,1,1,1,2,1,6,1,1,1.90E+07,2,2,1,61,5,-1,1,2,1,1,2,3,2,-2,2,0
2.01409E+13,1,1,21.299999,3,1,-1,70,0,0,0,-1,1,2,1,11,1,2,1,1,7623267,2,2,2,68,5,-1,-1,-1,2,2,-1,-1,-1,140,2,0
2.01409E+13,1,2,33.700001,2,5,-1,30,0,0,0,-1,2,2,1,2,2,-1,-1,1,5903806,1,5,2,67,5,2,-1,-1,2,-1,-1,-1,-1,215,2,0
2.01409E+13,1,1,24.4,3,1,-1,15,60,0,0,2,1,1,2,-1,2,-1,-1,1,9457487,2,1,1,71,5,-1,-1,-1,2,1,1,4,-1,175,2,0
2.01409E+13,1,1,28.200001,3,1,5,60,15,0,0,-1,1,1,1,7,2,-1,-1,1,4848241,2,2,3,67,5,-1,2,2,3,2,1,4,-1,180,-1,0
2.01409E+13,1,2,20.9,3,3,-1,75,160,0,0,-1,1,1,1,2,1,1,2,1,3148665,2,4,1,63,5,1,1,2,1,2,2,2,2,118,-1,0
2.01409E+13,1,1,24.1,3,1,5,25,5,0,0,-1,1,1,1,7,1,1,2,1,6672667,2,3,1,65,5,-1,1,2,1,2,1,3,2,145,-1,0
2.01409E+13,1,-3,30.1,3,-1,-1,100,0,0,0,1,1,2,1,7,2,-1,-1,1,2788990,2,3,1,63,5,-3,1,2,1,1,1,4,2,170,-1,3
2.01409E+13,1,1,36.799999,3,1,5,80,1,0,0,2,1,1,2,-1,1,2,1,1,4557094,1,3,2,57,5,-2,1,2,1,1,-1,-1,2,170,2,72
2.01409E+13,1,1,26.6,3,1,5,50,10,0,0,1,1,1,1,4,1,2,2,1,3184747,2,2,1,66,5,-1,1,2,1,1,1,1,2,165,2,0
2.01409E+13,1,1,26.299999,3,1,-1,30,15,0,0,-1,1,1,1,1,2,-1,-1,1,2282653,2,3,1,67,5,-1,2,2,1,2,1,3,-1,168,-1,0
2.01409E+13,1,1,28.799999,3,1,-1,10,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2877254,2,4,1,64,5,-1,1,2,1,2,1,1,2,168,-1,0
2.01409E+13,1,2,24.4,3,3,-1,120,0,0,0,-1,2,2,2,-1,2,-1,-1,1,5896076,2,3,1,72,5,1,1,2,1,-1,1,2,2,180,-1,0
2.01409E+13,1,2,25.299999,3,5,5,55,30,0,0,-1,1,1,1,2,2,-1,-1,1,5047874,1,2,2,63,5,2,-1,-1,2,2,-1,-1,-1,143,2,0
2.01409E+13,1,2,22.5,3,5,-1,30,5,0,0,-1,2,1,1,7,1,2,1,1,6550969,2,4,1,74,5,2,1,2,3,-1,1,1,2,175,-1,0
2.01409E+13,1,1,21.299999,3,1,-1,120,30,0,0,-1,2,1,1,2,1,2,2,1,1.26E+07,2,2,2,77,5,-1,-1,-1,2,-1,-1,-1,-1,180,2,0
2.01409E+13,1,1,23,3,1,-1,105,3,0,0,-1,1,1,2,-1,2,-1,-1,1,2692804,2,3,1,62,5,-1,1,2,1,2,1,2,2,126,-1,0
2.01409E+13,1,2,22,3,3,5,50,10,0,0,-1,1,1,1,7,2,-1,-1,1,9129855,2,3,2,65,5,1,-1,-1,2,2,-1,-1,-1,132,-1,0
2.01409E+13,1,1,28.200001,3,1,-1,45,0,0,0,1,1,2,2,-1,2,-1,-1,1,6099561,2,5,1,67,5,-1,1,1,1,1,1,2,2,180,-1,0
2.01409E+13,1,1,21,2,1,-1,90,15,0,0,-1,1,1,1,3,2,-1,-1,1,1.27E+07,2,2,2,66,5,-2,-1,-1,2,2,-1,-1,-1,130,2,73
2.01409E+13,1,2,34.5,3,5,5,30,0,0,0,-1,2,2,1,4,2,-1,-1,1,1.25E+07,2,3,1,67,5,2,-1,-1,2,-1,1,3,-1,220,2,0
2.01409E+13,1,2,27.5,2,5,-1,115,0,0,0,-1,1,2,1,3,2,-1,-1,1,6787222,2,3,2,64,5,2,1,2,1,2,-1,-1,2,160,2,0
2.01409E+13,1,1,24.700001,3,1,-1,50,5,0,0,-1,2,1,1,4,2,-1,-1,1,7486331,2,2,1,67,5,-1,1,2,1,-1,4,1,1,158,-1,0
2.01409E+13,1,2,31.5,3,3,-1,90,10,0,0,-1,1,1,1,3,2,-1,-1,1,1191252,2,3,1,62,5,1,1,2,1,2,2,4,2,172,-1,0
2.01409E+13,1,1,23.799999,3,1,5,110,0,0,0,-1,1,2,1,5,1,2,2,1,2651973,2,2,3,74,5,-1,-1,-1,2,2,1,1,-1,185,1,0
2.01409E+13,1,1,27.1,3,1,5,30,15,0,0,-1,2,1,2,-1,1,1,2,1,8977776,2,3,1,62,5,-1,1,2,1,-1,1,6,2,148,-1,0
2.01409E+13,1,3,22.1,3,2,-1,20,0,0,0,-1,1,2,1,7,1,10,1,1,1.10E+07,2,3,2,69,5,-1,-1,-1,2,2,-1,-1,-1,150,2,0
2.01409E+13,1,1,24.6,3,1,5,30,10,0,0,-1,1,1,1,7,1,1,1,1,1.19E+07,2,1,1,61,5,-1,1,2,1,2,2,4,2,130,-1,0
2.01409E+13,1,1,24,3,1,-1,0,30,0,0,-1,2,1,1,4,1,2,1,1,1183862,2,2,1,64,5,-1,1,2,1,-1,1,4,2,140,2,0
2.01409E+13,1,1,24.4,3,1,5,55,3,0,0,2,1,1,1,6,1,1,2,1,1.14E+07,2,1,3,70,5,-1,-1,-1,2,1,1,2,-1,170,-1,0
2.01409E+13,1,1,-1,3,1,-1,20,0,-1,0,-1,2,2,2,-1,2,-1,-1,1,1586582,2,3,1,-2,5,-2,2,2,1,-1,2,1,-1,215,-1,71
2.01409E+13,1,1,29.9,3,1,5,65,3,0,0,-1,1,1,1,2,1,1,2,1,1.11E+07,2,3,1,66,5,-1,1,2,1,2,1,1,2,185,-1,0
2.01409E+13,1,1,22.299999,3,1,5,60,10,0,0,-1,2,1,1,4,2,-1,-1,1,6342451,2,2,1,64,5,-2,2,2,1,-1,1,2,-1,130,2,74
2.01409E+13,1,1,21.299999,3,1,-1,35,15,0,0,2,1,1,1,28,2,-1,-1,1,1714528,2,1,1,77,5,-1,2,2,1,1,1,2,-1,180,-1,0
2.01409E+13,1,2,21.1,3,3,-1,45,0,0,0,-1,2,2,2,-1,2,-1,-1,1,5623959,2,4,1,73,5,1,1,2,1,-1,5,1,2,160,-1,0
2.01409E+13,1,3,32.900002,3,2,-1,60,0,0,0,-1,1,2,2,-1,1,2,2,1,3.44E+07,2,3,2,76,5,-1,-1,-1,2,2,-1,-1,-1,270,2,0
2.01409E+13,1,2,23.700001,3,3,-1,90,10,0,0,2,1,1,2,-1,1,10,2,1,3195116,2,4,1,71,5,1,1,2,1,1,1,1,2,170,-1,0
2.01409E+13,1,1,25.4,3,1,5,75,30,0,0,1,1,1,1,2,1,1,2,1,1.93E+07,2,2,1,60,5,-1,-1,-1,2,1,1,2,-1,130,-1,0
2.01409E+13,1,1,27.4,3,1,5,60,45,0,0,-1,1,1,1,5,1,1,2,1,1.48E+07,2,2,1,61,5,-1,1,2,1,2,2,4,1,145,2,0
2.01409E+13,1,1,22.1,3,1,5,75,30,0,0,1,1,1,1,5,1,1,2,1,8524644,2,1,3,63,5,-1,1,2,3,1,1,3,1,125,-1,0
2.01409E+13,1,2,27.299999,3,3,5,5,30,0,0,-1,1,1,2,-1,2,-1,-1,1,1.81E+07,2,4,1,63,5,1,1,2,1,2,2,1,2,154,-1,0
2.01409E+13,1,3,27.4,3,2,-1,75,3,0,0,3,1,1,1,7,1,2,1,1,2602420,2,4,1,66,5,-1,2,2,1,1,1,1,-1,170,-1,0
2.01409E+13,1,1,25.6,3,1,5,48,0,0,0,-1,2,2,1,3,2,-1,-1,1,2508714,2,1,2,65,5,-1,1,2,3,-1,-1,-1,2,154,2,0
2.01409E+13,1,2,26,1,5,-1,120,0,0,0,-1,1,2,2,-1,2,-1,-1,1,3661439,2,5,1,62,5,2,1,2,1,2,2,5,2,142,-1,0
2.01409E+13,1,-2,-1,3,-1,5,90,0,0,-1,-1,1,2,1,5,1,2,1,1,1.01E+07,2,2,3,67,5,-2,1,2,1,2,1,2,2,-2,-1,2
2.01409E+13,1,1,32.099998,3,1,5,30,5,0,0,-1,1,1,1,2,2,-1,-1,1,1.02E+07,2,2,2,67,5,-1,-1,-1,2,2,-1,-1,-1,205,-1,0
2.01409E+13,1,2,38.400002,3,5,-1,135,0,0,0,2,1,2,2,-1,2,-1,-1,1,2301159,2,3,1,63,5,2,1,2,1,1,1,2,2,217,-1,0
2.01409E+13,1,2,47.400002,3,3,5,165,20,0,1,-1,2,1,2,-1,1,1,2,1,1.47E+07,2,4,2,71,5,1,-1,-1,2,-1,-1,-1,-1,340,2,0
2.01409E+13,1,2,28.200001,3,5,5,45,15,0,0,2,1,1,2,-1,2,-1,-1,1,1.13E+07,2,1,2,66,5,3,1,2,1,1,-1,-1,1,175,2,0
2.01409E+13,1,2,23.6,3,3,-1,40,10,0,0,-1,2,1,1,1,1,4,2,1,3.91E+07,2,1,2,68,5,1,-1,-1,2,-1,-1,-1,-1,155,2,0
2.01409E+13,1,1,23.700001,3,1,-1,35,5,0,0,2,1,1,2,-1,1,3,1,1,3094784,2,2,1,72,5,-1,-1,-1,2,1,2,6,-1,175,-1,0
2.01409E+13,1,2,29.5,3,3,-1,10,10,0,0,2,1,1,1,7,1,1,1,1,6510171,2,2,1,69,5,1,1,2,1,1,1,2,2,200,-1,0
2.01409E+13,1,2,24,3,5,5,90,0,0,0,-1,1,2,1,3,1,1,2,1,8246540,1,4,3,67,5,2,-1,-1,2,2,1,1,-1,153,-1,0
2.01409E+13,1,2,23.4,3,3,-1,90,0,0,0,-1,1,2,1,7,1,4,1,1,7542035,2,3,1,60,5,1,1,2,1,2,1,6,2,120,-1,0
2.01409E+13,1,3,20.5,3,2,-1,30,15,0,0,-1,1,1,1,7,2,-1,-1,1,2530015,2,1,1,60,5,-1,-1,-1,2,2,1,2,-1,105,-1,0
2.01409E+13,1,2,-1,3,5,-1,25,5,0,-1,-1,1,1,1,3,1,2,2,1,3146093,2,4,3,65,5,2,1,2,3,2,2,1,2,-3,-1,0
2.01409E+13,1,1,22.9,3,1,-1,30,30,0,0,-1,2,1,1,3,1,2,1,1,5222723,2,1,1,62,5,-1,1,2,1,-1,1,1,2,125,2,0
2.01409E+13,1,1,31.700001,3,1,5,90,120,0,0,-1,2,1,1,7,1,3,2,1,8659761,2,2,3,69,5,-1,1,2,1,-1,3,1,2,215,-1,0
2.01409E+13,1,1,19.799999,3,1,5,20,60,0,0,-1,2,1,1,2,2,-1,-1,1,6570790,2,2,3,61,5,-3,2,2,3,-1,2,6,-1,105,2,82
